mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,mfcc_var_20,mfcc_var_21,mfcc_var_22,mfcc_var_23,mfcc_var_24,mfcc_var_25,mfcc_var_26,mfcc_var_27,mfcc_var_28,mfcc_var_29,mfcc_var_30,mfcc_var_31,mfcc_var_32,mfcc_var_33,mfcc_var_34,mfcc_var_35,mfcc_var_36,mfcc_var_37,mfcc_var_38,mfcc_var_39,label
-169.24367,110.447716,-8.553957,43.898697,0.26645374,26.64651,-14.365674,13.026837,-11.142896,8.144701,-7.6902556,10.909969,-8.172387,2.8046381,-6.414233,1.1023636,-4.2614355,4.3270764,-3.458248,1.2084926,3.5243366,2.3090665,0.3139305,-2.5829463,-0.17448324,-1.5715768,-0.069871835,-3.4899185,-1.5157418,0.55800647,-1.8582889,-5.8666167,-1.7576452,-4.5385494,-0.16898645,-0.83317167,-1.5844258,-1.8845037,-1.3123921,-3.2557664,5892.2754,1216.1189,494.52817,327.90848,245.68036,143.96002,260.01108,129.75275,166.57268,120.08681,103.0781,78.17601,92.20028,91.219284,73.63525,72.996735,107.88932,116.87304,85.00278,89.02619,94.22099,82.146065,82.83863,106.42911,79.378365,61.763577,98.54632,70.29928,69.94137,70.9899,101.27174,78.29966,66.4411,99.77054,79.27059,60.326782,37.499794,62.022476,84.35347,118.00112,reggae
-177.34091,110.98351,-15.655527,36.77763,0.06121845,24.468962,-3.7678869,18.426622,-3.3727522,13.775833,-2.1070578,8.59365,-5.94512,2.9016984,-5.2763124,-3.0622096,-6.2044888,2.0515826,-0.9910093,2.3013546,4.6292233,1.4577389,1.4689316,-0.78104913,-0.688872,-4.97494,-0.64974755,-2.6221719,-3.6583812,-8.071065,-5.1186686,-2.9059699,0.6720552,-2.293578,-2.4811177,-3.923965,-2.9208007,-4.2731924,-4.6723895,-0.3600266,8154.2554,1003.61475,997.00543,300.92767,362.7771,185.86668,265.25726,184.68468,205.58098,106.416214,92.31209,95.15796,105.53867,77.42585,86.96373,92.67862,80.73263,84.24605,62.08373,97.51028,110.86841,113.975716,108.43124,88.26389,82.72005,73.09889,64.11131,82.178314,86.512405,62.91763,95.965416,62.91218,67.63017,106.660774,72.41231,54.61877,45.848846,47.598343,67.18708,102.09474,reggae
-171.67456,99.35704,-8.266291,49.604023,1.0877643,31.122862,-7.1348906,15.8882,-1.36541,12.733199,-5.1999,11.8099785,-5.3254657,3.1670113,-6.6942806,0.02668174,-7.726804,6.69701,-3.7591057,-1.7928301,3.5198135,1.5142565,-0.64043933,2.4683318,2.4199808,0.10794233,0.99501705,-2.0248032,0.31712222,2.0451145,-0.3474361,-8.174225,-6.5733542,-4.3989606,-1.7755694,-3.46136,-1.390668,-2.5259292,-1.2782309,-0.2892748,7372.788,923.8247,647.01013,394.1961,383.25034,184.11223,222.5358,137.04022,182.84381,149.97978,122.85896,106.56015,101.619606,101.70823,77.30268,71.28983,131.8452,120.02928,90.64715,99.981155,124.62159,107.384575,106.26943,109.42619,89.58543,83.453575,68.269745,85.11003,81.46341,60.606968,82.13641,89.78758,82.75628,76.332115,64.98348,39.684616,52.37379,67.26945,89.04975,77.317604,reggae
-177.61339,89.9523,4.605283,40.16279,0.16708124,23.182535,-9.905035,12.762709,-7.308214,18.732483,-5.735256,6.114346,-9.921317,0.27476895,-8.231639,3.866412,-6.8660936,2.1783082,-2.3552926,1.8247569,0.044044685,0.57755023,-1.6926621,-0.11390521,-0.8597155,-0.41719967,1.6906761,1.6676316,2.6487303,-4.661407,-5.2539144,-3.8351998,-0.5185033,-2.758296,-2.9563284,-4.359543,-2.5110579,-1.3794265,-3.2191477,-2.7640285,6927.846,1014.62134,742.85565,536.4671,313.1948,195.21587,232.57816,148.77686,142.57214,132.88298,128.14873,117.39994,102.701614,102.35534,87.77983,82.453316,80.79463,53.777756,82.99287,61.62843,78.78596,84.80376,70.02727,76.72643,90.01254,89.07862,101.38119,63.704243,65.37349,55.52287,58.698196,61.943817,45.035313,51.13231,64.80799,61.664024,39.47262,44.17629,66.998665,39.90931,reggae
-256.31827,104.26259,-7.273195,56.246433,11.097317,27.300398,5.819085,17.783636,-1.2736737,14.663482,-3.4646602,10.868228,-2.461492,1.5637312,-3.7310224,-1.3596017,-4.2055964,1.3962828,-0.2764056,-1.6045073,-1.7786614,-2.0504262,-3.3058753,-0.66465807,-1.2230043,-4.515705,-2.7910423,-1.9188898,-0.9332216,-1.9728509,-1.0553472,-2.9178708,-2.8725932,-2.2878788,-0.5106978,-0.953168,-1.0382738,-0.8344993,1.367812,-0.2484145,9065.585,1178.0745,983.24854,259.8515,685.9218,187.19806,178.97649,96.73436,109.095345,88.25787,74.74271,52.424088,66.85431,45.553043,56.125175,40.206383,39.068382,43.5688,46.642776,47.840603,46.881977,37.33503,38.449825,39.55082,44.552116,39.400692,32.608597,33.81971,53.56523,36.915077,26.398573,34.677788,41.34189,37.016872,18.125608,28.557533,28.352089,22.29053,39.68435,41.573963,reggae
-202.0222,111.094864,8.876879,51.82644,1.2931867,30.043192,-4.50889,22.452713,-7.146487,11.500771,-4.760858,10.600746,-2.6392035,9.013605,-4.359338,-0.04145128,-4.3263583,0.65347505,-3.7452366,-6.1954627,-3.3144171,-5.8881607,-6.368606,-3.7627568,-4.036434,-2.520604,-4.2217402,-0.8800173,-2.23292,-1.4129865,-0.3056066,-2.6277928,-1.0402707,-3.0769083,-2.1035702,-3.5392892,-2.2027729,-4.2909975,-1.0357485,-1.5118583,6028.966,403.04086,962.9278,133.52148,199.03722,100.584,104.38626,96.30068,72.46945,94.452415,59.791275,61.68028,50.694164,48.377884,29.875345,41.534332,35.209904,35.483253,29.712631,33.768753,29.545086,30.379892,27.02724,28.720438,29.764742,23.219587,25.534061,35.090256,25.227915,17.901543,23.53039,32.195087,28.976866,28.183176,24.076155,19.713514,24.269503,24.162659,22.973928,19.94067,reggae
-239.17886,98.96217,19.201752,50.7939,2.838991,32.244686,-1.5015264,16.732338,-7.452125,16.71691,1.4970632,16.056482,2.8027043,5.937705,-6.308285,-1.0379016,-6.3440433,2.1457455,-6.640424,-5.261345,-7.250101,-0.0076002,1.535711,-1.6222354,-3.9239826,-0.6773393,-1.3818821,-2.0213714,-6.1263213,-3.4228833,-2.6915374,-2.394754,0.08851916,-3.660775,-1.5795103,0.0834823,0.9793515,-1.9375314,-0.113136075,-0.66031325,7829.2964,1209.1382,959.37946,331.0664,470.7293,125.20171,226.43324,75.92367,87.896286,106.98071,56.303455,89.422066,73.07031,50.210358,48.181465,82.71897,37.450294,41.846428,34.092793,40.348427,53.225216,55.388836,43.003094,38.070568,53.656013,44.603523,26.031958,29.813486,37.19085,39.355446,32.056973,40.22431,28.74889,36.07345,27.233244,29.043629,32.408855,24.221205,22.1218,27.674923,reggae
-226.41882,103.35993,0.1665024,43.973858,10.650589,35.21007,8.444857,21.145638,-3.2926626,15.537871,-3.0108569,11.102893,1.777282,10.621122,-5.7564626,-0.9837619,-4.13233,0.659414,-3.7918532,-0.5790857,-2.544181,-2.5961208,-5.0307817,-1.9339784,-1.8931212,-2.331528,-0.67423797,0.7214928,-3.9916406,-6.809107,-7.7980027,-4.8667316,1.9162678,0.312609,-0.66015947,-1.7224722,-1.7837583,-5.2570076,-1.9238689,1.1803904,8541.488,654.0428,990.35034,353.57434,520.4531,275.1415,196.99313,100.82715,144.36418,95.87732,88.17104,90.66098,64.21492,50.564636,68.8693,73.87423,49.957344,50.325565,40.95569,35.578773,38.053627,46.534813,48.68763,36.301598,48.406754,49.6535,56.645397,29.635794,37.1501,45.424107,49.916077,30.52581,44.481155,41.086792,35.966778,26.26612,22.849222,31.817368,34.581657,26.507027,reggae
-243.80943,123.347595,-15.57089,38.883972,6.487192,25.511738,3.0363429,17.175442,-0.21269453,8.983332,-2.487526,6.7616143,-3.4531975,3.2560692,-3.4338753,-0.47975537,-2.5348237,-1.862335,-4.9655204,-2.7182348,-1.9993742,-0.6819973,-0.63030994,-2.9479942,-3.120682,-3.5265872,-2.1477737,-1.9834392,-2.9181156,-1.5136888,-0.5694927,-2.1423235,-2.0865414,-1.0718018,1.3730106,-0.09063061,-1.0233872,-2.0821583,0.33124045,0.6503946,4798.928,766.79364,955.6005,497.00528,317.2211,163.38603,138.00803,85.64848,86.955795,82.49235,55.829735,59.842632,50.0371,43.542377,36.076427,41.877205,31.124168,34.107224,25.399858,27.427704,29.026756,28.726469,24.309305,35.43299,41.415527,31.813498,26.637447,35.129837,39.07462,26.704975,29.641409,23.708431,26.80681,39.635895,27.348244,19.52292,20.665184,26.34473,28.177345,19.569675,reggae
-249.42773,111.49364,11.282426,41.328266,-2.88513,34.554276,0.42364568,22.346,-9.966396,10.2083845,-2.8217614,8.728782,-1.4477806,2.2692575,-3.8882215,-1.8549621,-0.84235734,-0.93739444,-3.1697903,-4.3267784,-2.9125576,-3.062454,-2.3115897,-3.919392,-4.5822988,-2.9552588,-4.442663,-0.5231521,-5.5050397,-2.0342765,-2.1273503,-2.522696,0.23948185,-3.776544,0.49201828,-6.5672975,0.3697924,0.45975387,-1.2630528,-3.2405145,6459.254,814.8717,1415.7521,302.91733,297.23782,228.82845,208.66951,107.46327,98.81406,133.62048,63.20759,71.18794,43.336056,46.438747,37.92179,35.22513,37.42478,41.807114,58.015575,34.435425,33.39842,33.154682,24.662338,32.21421,28.202847,27.45154,28.363117,32.84596,34.46413,56.484386,80.533745,33.82793,39.50687,52.13464,37.794933,33.5134,31.883553,35.48552,30.632812,44.239017,reggae
-238.86949,132.32365,-0.12489059,41.233845,2.4230201,19.0934,7.9688535,19.944677,-0.63158435,11.098161,-1.7195421,9.940314,3.0247061,2.210293,-7.8496413,-3.985692,-4.9199595,-2.1506598,-2.4111888,0.05068018,0.81122744,-1.3055339,-5.4319057,-4.373214,-3.2588503,-2.122551,-1.8126314,-0.41492218,-3.184655,-3.3398852,-6.6363544,-4.628237,2.940966,1.2269078,-1.6048231,-1.6898228,-0.02497174,-1.2805506,-1.978285,-1.5495167,5880.1733,797.2956,579.80615,239.53696,250.96388,240.36955,197.4099,93.95168,102.068436,124.49335,75.37703,73.01335,65.903725,91.5748,75.89032,46.867527,36.778503,44.246246,49.16929,50.767715,34.25991,36.853012,46.182987,42.597637,27.119818,34.107838,31.787245,26.915586,32.75992,35.77585,37.61521,32.834236,34.749264,36.459885,24.6095,24.079521,26.702253,34.523056,52.290054,37.994717,reggae
-223.36678,114.212555,-4.424649,40.187866,-5.0985384,24.676882,0.72357184,17.049505,-2.3657622,11.154623,-3.0846279,6.1297007,-5.687176,3.5125518,-5.4818797,0.031668272,-4.8445797,-0.70038456,-3.639368,-2.805782,-1.9275866,-2.630712,-3.6793973,-0.80887514,-1.0585389,-1.7696459,-1.9118994,-2.2350135,-1.7748352,-2.7288423,-3.7386668,-5.640044,-2.8981125,-1.3182781,1.4352528,-0.62430984,-1.0945052,-1.8840358,-0.28209335,-0.72976166,6421.8384,706.2781,586.84064,307.06854,310.35294,251.35255,209.53928,130.6672,108.35593,75.689896,77.79072,57.854496,51.676388,52.125954,52.2392,37.7052,38.930843,34.815178,32.71072,36.959255,30.689438,29.554373,31.1423,31.751738,42.49189,47.317173,40.68137,35.47074,29.77802,38.751293,46.38124,26.128136,39.45939,42.654175,47.13051,35.21699,30.239159,31.560722,27.377506,30.250032,reggae
-236.62389,91.68299,1.8581237,45.465084,1.2693517,32.259144,9.054458,19.607553,-5.0637455,10.95754,-4.0131874,7.5379105,-0.3325838,5.808463,-1.8194478,5.380285,0.28315574,5.020354,-0.3373815,-0.8484341,-2.2203343,-7.255924,-4.9663677,-6.203413,-4.4668508,-2.0060797,-2.1563964,-0.9590608,-2.839467,-3.4001672,-0.5961178,-0.3705485,-1.5110781,-2.2937393,-0.21384083,0.16535962,0.41976163,2.5061896,1.58439,-3.9225423,5501.9224,705.26483,606.3035,194.90756,265.01172,228.2188,295.82782,198.24051,111.85872,159.13733,89.090904,102.08627,112.332565,76.62273,77.49564,69.921684,82.56691,57.173954,74.1765,63.500664,47.710297,43.6945,40.2083,47.937984,43.75183,37.89028,51.789734,55.855118,48.64837,60.897686,78.03523,65.88442,39.564213,42.247704,39.588943,39.93103,48.58605,46.8716,27.40796,46.2468,reggae
-242.5513,98.308784,-3.8207767,46.03243,3.286847,29.200768,8.863108,26.982607,4.722848,13.119676,-0.63755846,12.055013,3.00419,10.169963,-3.266688,2.036473,-3.5446403,0.9496667,-6.313107,-2.8599465,-0.7538336,-2.0247488,-3.2752898,-0.21490401,-2.0254006,-4.5420356,-3.2660158,-1.9229989,-4.0977235,-2.5251,-0.2967051,-3.0954585,-4.848947,0.3813399,3.2712908,-1.6174692,-3.3192875,-2.938301,-0.50127786,-2.9596343,10494.38,592.5399,794.8513,299.32025,465.70657,188.1506,187.63885,182.52171,122.48549,123.68905,97.75506,92.11835,79.61933,73.64922,42.51788,64.4892,36.768635,48.04726,38.658188,41.082848,31.907656,32.22196,35.357502,35.003,41.107647,28.705925,41.053066,56.53674,33.2445,37.306694,52.40898,30.46624,32.65021,30.4536,37.458157,23.916077,25.80655,26.598772,18.077547,20.686953,reggae
-240.0093,108.755516,-8.202256,32.197624,-8.81615,18.640667,-4.701402,15.518407,-3.7182035,14.536973,-4.7924466,6.403633,-2.9500246,2.4401069,-7.110959,-0.15518777,-3.1421595,-1.5445279,-3.7374158,-0.81486225,-1.3036159,-4.6361475,-5.0195665,-6.231491,-6.234418,-7.76343,-5.2281013,-0.7070561,-3.586589,-6.346713,-4.275797,-3.608697,-1.0562913,-3.3831747,-1.8755505,-6.0831423,-2.4030607,-5.232009,-0.7860687,1.5132504,8283.209,657.3951,1170.8739,242.6964,226.74495,241.58043,210.6918,201.81822,152.11465,198.00125,168.821,200.38278,125.53274,122.501816,92.9135,83.63441,62.7869,60.919796,72.13784,99.57918,83.7778,74.7675,60.236916,59.125446,38.87093,55.887318,50.46147,45.88438,62.582623,49.932068,67.08333,74.408134,54.776257,64.57175,38.59349,76.00173,52.55372,67.781746,56.462498,68.15395,reggae
-300.35504,99.25266,52.999855,43.226738,18.883024,24.848495,-7.955613,22.175869,1.7826729,24.79426,8.393651,20.713451,2.804007,9.560834,1.1138258,5.903201,1.1138864,4.1829386,-2.2141101,-2.0283017,-5.4911103,1.2565582,-0.068104655,-0.8586571,-0.7113468,-4.3776903,-2.415253,-5.136117,-6.0384874,-5.066759,2.0940402,-1.3326923,1.1567951,-2.0333958,2.1368983,-1.5218793,0.9074144,-1.8766795,-0.83189595,-1.4689889,11897.883,1087.7943,2220.2366,502.00885,338.78412,198.29865,187.49048,109.6962,71.199104,86.27068,79.49295,80.06479,61.605717,41.59193,74.442444,51.48301,51.263725,28.051996,52.179943,50.37378,73.85656,75.81581,66.07591,31.713732,24.206903,23.861877,29.291088,32.59289,33.206894,26.498306,55.48596,48.886227,33.64604,42.895565,18.486446,18.084576,22.83581,40.51258,42.55309,24.36549,reggae
-296.0808,93.19381,-31.427439,29.488941,-18.94015,1.9491985,-19.49847,-6.245118,-24.019806,-7.098768,-14.191153,3.2708817,-10.612778,-2.7966268,-10.806494,-6.7087107,-8.496008,-3.1317625,-7.0599756,-4.760056,-3.8588035,-0.15885308,-0.83483034,-2.8293808,-1.1294094,-4.535527,-5.5246077,-7.1961637,-0.030483706,-0.8687355,0.8827295,-1.217893,-3.119263,-0.6378783,1.1735204,3.410607,5.4018235,4.5668235,3.2313871,-3.0245318,14092.768,1568.0212,626.15063,902.8752,355.8987,354.5429,299.0917,208.15973,141.90854,115.921776,211.8848,201.78378,231.00082,102.359535,89.64061,88.714615,49.90775,60.688335,81.68113,72.65127,71.23083,58.098648,116.17722,122.73135,77.10333,56.25129,75.55597,77.08718,82.268265,99.13383,88.29812,73.67556,45.186867,49.322212,55.502007,84.40221,102.55793,85.12039,84.796745,55.38269,reggae
-177.2906,89.63707,9.614038,65.46783,-1.0167571,15.514672,8.010461,16.342636,0.26795134,2.6445177,2.8961604,0.64221567,2.5766916,2.810242,-0.45532736,2.5262752,-1.4070919,-1.6532326,1.2065383,-1.8943056,1.0805949,-0.8751834,-1.9519728,-1.7400771,-3.9473102,-3.8657787,-1.162464,-4.3248634,1.5721922,3.4347038,3.0154018,-0.6643013,-3.264788,-4.848828,-4.6777253,-3.1858106,-1.6915147,-3.2333221,-3.3381772,-1.4753522,4859.4785,1031.6377,730.4483,303.28796,327.13385,223.0336,131.10721,95.58321,89.34228,113.185684,92.15672,66.30506,68.10203,77.18637,51.932407,49.31742,81.57124,53.038204,56.839046,54.355354,52.99474,60.886955,70.770485,67.12711,61.07669,65.88382,57.19639,51.198845,68.54431,102.96166,89.199585,68.897316,56.74937,54.920834,56.310585,40.369896,37.42938,37.55888,51.068233,87.0755,reggae
-174.81073,79.29305,-24.333023,17.978056,24.470284,15.726947,7.472576,4.2259116,3.9170735,4.8066626,2.760658,1.7235028,-2.344012,-1.6011024,-4.455369,-0.372738,-2.4354045,1.4890796,-0.32870978,-3.6642168,-2.5670238,3.0209382,-0.44220576,1.2169565,-0.0001398565,-3.6141307,-3.3946083,-1.9188417,-2.9549074,-1.8720484,0.094072655,-0.18314217,0.2991776,0.13088198,0.535765,0.8175083,3.586146,3.559219,2.7250984,-0.70680004,3921.2354,613.27924,780.8497,357.4167,260.7028,126.45507,161.21411,97.673584,92.22879,92.78958,85.68335,67.1424,80.22053,69.57068,65.172485,80.08823,77.88073,58.116486,40.790863,53.790222,51.73351,35.64041,45.803158,46.29878,36.970375,35.798523,48.54289,35.628914,37.685642,51.08485,76.71561,58.613693,51.80609,47.940083,73.839874,72.03887,73.26782,85.396034,68.19636,48.430088,reggae
-164.68898,142.69797,-41.473988,41.23485,16.18847,-5.570958,7.642461,5.6203566,0.80288535,-10.477527,-2.348063,-0.4949834,-3.0664115,-0.61336815,1.1345507,0.7280753,1.0431116,1.9845235,3.4986024,5.307884,1.4759994,-5.3350453,-6.4641967,-1.4488013,-3.1097643,-6.0333014,-2.5495427,1.8188692,-3.409327,-10.266848,-5.4719176,0.7570335,-1.5825876,-3.7812817,-5.495667,-8.920019,-6.0925064,-2.8171318,1.6460545,3.7979732,3402.9775,377.7202,324.02438,102.54534,245.16563,132.31793,65.152916,72.752625,54.515167,76.46987,76.23952,55.07212,51.35837,52.276806,56.01241,52.939796,48.289177,51.789783,53.82242,59.135612,32.191315,33.012043,42.368637,29.964142,41.09583,33.414093,31.228504,38.61662,31.452085,38.38225,68.09714,59.194706,56.587475,37.141136,64.350914,40.720776,25.761713,27.54378,83.76926,71.56689,reggae
-104.24897,83.94451,18.881548,28.945412,10.63566,9.320364,9.311715,6.5240045,3.0084589,2.4963021,2.7950141,-0.20271987,3.1010103,-2.2135162,-1.7472101,-1.5308084,-0.26908633,-0.9262979,-0.93775654,-3.5272477,-3.9539175,-2.9300337,-2.7928421,-1.8511944,-2.6220953,-2.225371,-4.953312,-1.8785805,-4.3894224,-0.95730704,-1.377797,-1.4543765,-0.2781738,1.2719191,3.1059363,-1.3631225,0.58603215,1.0144857,-1.7046396,-4.7634597,3829.798,765.4706,493.11948,282.28827,168.49562,162.9812,159.81673,128.90587,104.26529,104.30339,60.57579,56.50899,40.358105,37.06401,45.53177,41.026814,29.578203,32.90765,39.82188,32.205635,29.591099,25.536018,27.1157,36.285355,33.21212,29.948082,34.85016,44.034637,32.18654,46.539917,63.299026,55.358074,50.97247,59.181545,45.65769,49.45406,33.293743,34.987633,34.875107,36.941696,reggae
-120.324814,16.38332,25.04658,37.25922,9.280131,13.014446,3.2297337,5.967852,4.0833497,1.69616,1.8896632,2.6729698,2.0346594,-1.7154503,2.1032035,3.2449558,-2.0760071,2.7732615,1.609771,-4.050147,-0.3197942,-2.155594,-5.387157,-2.1158757,-3.6590881,-3.9410517,-3.1429303,-3.2631564,-2.8092175,0.3891379,1.6115526,0.83007973,-2.107887,-5.701346,-1.8792882,-1.7648629,-0.79312986,0.56172395,0.8861956,-0.79865277,6122.452,874.173,1044.0508,454.74777,225.22838,133.67857,190.6473,100.35324,103.879585,91.35904,98.62988,66.012405,62.647484,66.596954,51.516083,63.82211,56.380913,52.041584,41.417274,62.958893,38.087185,41.811424,47.571865,46.176502,42.83099,57.618885,52.177517,50.75075,61.707104,79.16523,92.92108,76.07393,52.94948,63.99743,63.7113,58.17357,38.500557,32.571526,67.14067,68.321945,reggae
-169.03961,79.50441,15.242741,42.74113,7.68792,17.028828,-5.9826927,0.54102665,0.06319973,-0.9479885,0.83621573,-1.5890545,-2.892287,-4.030863,-5.7745085,-2.5853255,-6.522957,-6.593555,-2.8414476,-1.2010622,-0.75465083,1.9972018,1.1788454,1.7155083,-1.4446287,-2.6642756,-4.0669193,-5.3781934,-1.081315,-3.3840423,-6.448937,-6.212799,-4.4927206,-1.418919,-2.1149127,-4.8827353,-5.97153,-5.0489693,-4.483675,-3.3892648,3005.1226,740.27625,436.1519,331.41882,176.99338,101.224655,114.18467,69.63758,74.43349,88.32469,79.01716,55.334442,60.930122,53.882862,51.39136,49.186634,45.229214,59.04678,57.34596,62.094513,73.05508,92.3089,106.476395,81.681274,48.90885,60.982735,74.58102,77.97318,67.05718,52.194794,60.363567,68.5252,67.277016,50.120804,35.277416,28.83647,35.89104,43.824932,42.054375,49.08043,reggae
-140.31783,69.63296,-9.986164,52.16775,3.2691405,4.559303,-3.4938624,2.92315,-6.571258,-2.642122,-1.7314113,-6.9437375,-5.8254113,-2.6929154,2.5455923,-1.8138262,-2.1630096,-2.9328246,-1.7962039,-2.711276,-2.5426862,-3.6569364,-3.913837,-2.1899426,1.9761332,4.2218103,0.73189974,2.3388097,-2.2587101,-3.7019036,-4.2276397,-1.836137,-2.2142675,-0.037303984,2.1567628,-1.0100259,1.3015653,1.5825373,0.67650974,1.5749557,4130.419,1095.0591,634.83813,426.56873,319.58273,150.14816,183.94594,156.81544,145.93439,130.96936,100.22067,96.1296,85.276306,76.83297,53.36673,45.887543,50.37097,50.3494,46.298515,49.795395,57.3803,48.67257,53.56926,76.233215,108.22337,109.90553,125.35175,110.5989,85.50167,70.34377,76.02234,74.324326,93.130356,102.05834,121.90915,141.36617,94.80175,63.942677,73.72667,92.9732,reggae
-123.733696,66.19565,8.181811,49.759678,8.53877,25.88335,-5.392044,12.895175,-2.5414345,6.7968063,-3.578176,7.636994,-2.0558965,4.918354,3.664884,4.112981,-2.049146,6.7759333,-2.8278131,-2.379036,-5.8845224,-3.1493998,-2.2981067,2.4843671,0.1610033,1.3880745,-1.352337,1.1981412,-2.111344,-3.3323011,-5.4451184,-2.9757357,2.747948,2.7016478,5.036717,1.0707058,-3.4743524,-6.664506,-7.3501015,-2.0001724,3873.6296,1019.24243,474.82837,294.42078,227.40295,193.49869,166.12479,96.57933,72.59968,80.18087,74.55209,65.58954,54.365658,58.741493,50.05696,50.67486,50.99071,43.281193,44.3863,43.73163,48.692635,42.533203,59.887764,91.15236,108.52344,84.05383,80.51087,84.59761,98.93786,88.6781,66.94944,57.110863,86.11049,101.87639,94.32073,63.094227,44.837063,68.7846,68.33738,43.130623,reggae
-121.49299,89.57814,23.786144,32.76793,8.857056,-2.6159663,6.6278014,1.7668997,-2.951472,-3.0993512,-0.6974906,-5.429426,-6.5477986,-4.704497,-3.2821004,-6.4664598,-6.659792,-4.4151874,-3.1623805,-3.9799309,-4.2460303,-4.741436,-5.094459,-5.3359957,-5.866775,-2.121822,1.0233232,0.979396,-3.1791165,-7.485828,-5.4603567,-3.2546246,0.10766731,1.7247301,-3.6566777,-3.9429572,-2.6619987,-3.1898916,-4.1909094,-1.8714397,4112.6445,739.5173,434.29422,335.00662,139.25522,113.77943,81.26592,54.96347,55.217083,57.189243,44.534103,41.881218,43.80149,38.571823,45.501015,40.47016,39.444344,33.69507,31.589445,39.089397,60.322266,65.9993,67.21329,50.169582,60.065464,61.497932,63.499844,62.526154,68.62897,63.674038,51.603123,36.277203,42.834415,52.137554,32.36769,35.43242,38.19715,25.310251,49.596554,58.35707,reggae
-104.88102,66.38382,-2.3053358,24.606274,8.4148655,6.770361,1.6772856,5.1811643,1.0552061,2.1988103,2.956277,4.5823026,4.2084527,3.0977347,-1.4157375,0.22688985,1.0962346,-2.3245964,-2.8943222,-2.1844988,-1.7186787,-1.0422399,-0.46095687,1.1013689,0.6924212,-0.7460918,-1.5722202,0.023222838,3.0898852,1.472313,-2.571951,-5.1693783,-3.8478572,-1.6304893,-0.28300795,-0.74700254,-2.8456745,-3.3088043,-3.3395028,-1.5790682,5370.381,1922.503,435.8035,330.30475,186.92557,198.89651,174.2603,158.13867,141.7948,100.83318,81.26023,64.072395,87.8459,61.121014,59.248295,52.47584,75.494125,58.4029,44.43665,43.12596,55.421837,47.860752,40.006958,48.524105,47.096386,38.926994,38.330936,40.311153,52.53087,49.213802,39.55254,45.87785,62.795296,50.954384,38.14256,45.31889,58.621143,63.11368,51.59285,44.229195,reggae
-154.96252,-1.5391539,22.38873,30.425213,2.1195714,28.596123,16.995514,13.418903,8.493891,6.4839697,9.772992,10.905425,2.1743824,1.638151,6.3485465,6.9075937,-7.8031516,4.694933,3.4125054,0.66997004,2.3703427,-0.64134115,-2.954759,1.3135419,-0.6930888,-0.55872154,1.5601007,-3.2927952,1.3817148,0.7459183,-3.3904421,-0.834705,-1.8157052,0.46662033,-0.4237075,1.3469523,-2.9709213,2.1808157,0.9469879,-2.3465126,6075.966,2522.215,764.4159,397.66714,184.98732,103.26013,130.36345,142.72455,68.59416,92.302666,59.758205,58.12645,65.36583,59.001625,82.7065,63.066334,93.26336,50.4878,68.53674,52.3131,52.471973,45.597927,20.187407,23.164867,23.781603,23.82089,32.180862,27.170816,26.532398,23.211847,26.94818,22.69705,26.617104,20.933138,21.255856,25.349358,30.829964,12.583344,15.200999,17.170176,reggae
-85.30075,60.9427,34.79015,19.804203,16.71572,7.9753337,9.312554,11.364072,1.394199,-0.087947786,6.407763,3.629288,5.676821,7.2175837,-0.8390437,3.243182,-2.6891913,0.36227465,4.752417,0.33321756,-4.9247985,0.08280825,-0.07927012,2.6365142,0.89834905,2.1814826,-0.20951682,-3.7341213,-3.597168,-0.95937854,-0.7184402,-3.3379707,-3.6816905,-3.9071438,-0.9292856,1.4703654,3.6387506,1.4439219,1.6382271,0.5987778,3301.3418,1176.6567,595.1284,419.26172,333.5211,201.9605,131.20514,118.24444,135.38109,90.04847,92.38224,72.94157,82.20487,70.130394,62.359447,63.075912,46.6986,61.22148,60.759796,42.926514,40.69264,45.423588,50.505795,42.765965,33.397175,32.76706,33.03824,40.366543,30.978794,30.866365,28.887772,46.319736,44.563587,33.25918,38.157043,44.60836,50.903748,57.20081,58.443222,61.345146,reggae
